;Ano_de_Fabricacion;Tasacion_millones;Marca_encoded;Numero_asientos;Monto_Total_miles;Numero_Cuota_Permiso
8978;1998;1;54;1;0;1
8979;2016;2;54;5;0;0
8980;2001;1;21;5;0;0
8981;2015;3;19;5;0;0
8982;2021;12;116;5;3;0
8983;2011;2;71;4;0;0
8984;2024;10;86;5;1;1
8985;2022;12;109;5;1;1
8986;2022;31;37;5;10;0
8987;2022;8;38;2;1;0
8988;2019;14;54;5;1;1
8989;2012;10;8;5;2;0
8990;2023;10;97;4;1;1
8991;2021;7;86;5;1;0
8992;2007;2;113;2;0;0
8993;2023;12;86;5;1;1
8994;2021;5;113;4;1;0
8995;2018;17;37;5;4;0
8996;2005;2;116;5;0;0
8997;2016;2;50;2;0;0
8998;2006;3;20;4;0;0
8999;2022;1;79;2;0;0
9000;2019;11;54;5;2;0
9001;2014;7;54;3;1;0
9002;2016;9;54;2;1;0
9003;2018;5;54;4;1;0
9004;2023;8;38;5;1;1
9005;2003;2;111;5;0;0
9006;2021;25;76;5;7;0
9007;2014;6;21;5;1;0
9008;2005;2;54;5;0;0
9009;1998;1;116;5;0;0
9010;2013;3;91;4;0;0
9011;2023;12;59;5;2;0
9012;2014;0;72;1;0;0
9013;2011;2;19;5;0;0
9014;2016;5;113;5;1;0
9015;2019;7;54;4;1;0
9016;2025;31;88;5;10;0
9017;2021;1;126;2;0;0
9018;2018;3;35;2;0;0
9019;2017;7;84;5;1;0
9020;2019;5;32;5;0;0
9021;2014;2;32;5;0;0
9022;2022;7;19;5;0;1
9023;2009;1;113;5;0;0
9024;2018;6;54;5;1;0
9025;2022;8;86;5;1;0
9026;2018;5;59;4;1;0
9027;2023;19;88;2;5;0
9028;2022;11;83;2;1;1
9029;2018;13;71;5;3;0
9030;2015;5;84;4;1;0
9031;1996;1;116;5;0;0
9032;2023;10;113;5;2;0
9033;2018;6;95;5;1;0
9034;2012;2;19;5;0;0
9035;2015;14;50;5;3;0
9036;2020;11;81;5;2;0
9037;1989;0;19;5;0;0
9038;2024;13;83;2;3;0
9039;2020;6;19;5;0;1
9040;2014;4;95;4;0;0
9041;2014;3;36;2;0;0
9042;2012;2;19;4;0;0
9043;2016;4;19;5;0;0
9044;2012;5;54;7;1;0
9045;2022;29;19;4;4;1
9046;2008;2;91;4;0;0
9047;2022;8;19;2;1;0
9048;2016;14;37;5;3;0
9049;2019;14;54;3;3;0
9050;2013;2;113;4;0;0
9051;2010;3;21;5;0;0
9052;2005;4;54;5;0;0
9053;2021;2;130;2;0;0
9054;2011;4;54;5;0;0
9055;2013;3;19;4;0;1
9056;2022;14;54;5;1;1
9057;2014;2;19;5;0;0
9058;2019;6;91;4;1;0
9059;2024;8;38;2;1;0
9060;2012;2;19;5;0;0
9061;2017;5;113;5;0;0
9062;2019;6;32;5;1;0
9063;2015;6;88;5;1;0
9064;2017;1;129;1;0;0
9065;2022;10;63;7;2;0
9066;2013;2;19;5;0;0
9067;2011;3;103;5;0;0
9068;2008;2;19;5;0;0
9069;2022;1;50;2;0;0
9070;2017;1;50;5;0;0
9071;2010;3;91;5;0;0
9072;2015;3;19;5;0;0
9073;2023;11;116;5;2;0
9074;2012;2;19;5;0;0
9075;2021;0;90;1;0;0
9076;2011;3;54;5;0;0
9077;2024;3;126;1;0;0
9078;2016;4;99;4;0;0
9079;2020;6;32;5;0;1
9080;2021;8;86;5;1;0
9081;2014;7;88;3;1;0
9082;2018;7;19;5;0;1
9083;2015;6;54;5;1;0
9084;2018;13;88;5;1;1
9085;2020;0;9;2;0;0
9086;2013;2;19;2;0;0
9087;1996;1;23;5;0;0
9088;2020;6;113;2;1;0
9089;2000;1;123;5;0;0
9090;2018;5;71;5;1;0
9091;2014;0;126;1;0;1
9092;2005;1;36;5;0;0
9093;2014;5;54;5;1;0
9094;2019;4;38;2;0;0
9095;2011;2;113;4;0;0
9096;2022;7;113;5;1;0
9097;2019;9;116;5;1;0
9098;2025;19;63;5;2;1
9099;2022;12;42;5;2;0
9100;2023;11;86;5;2;0
9101;2015;5;71;5;1;0
9102;2010;8;116;5;1;1
9103;2021;27;37;7;8;0
9104;2014;7;109;5;1;0
9105;2021;5;38;3;1;0
9106;2019;6;5;5;0;1
9107;2017;1;50;2;0;0
9108;2018;6;54;5;1;0
9109;2010;2;36;5;0;0
9110;2012;3;103;5;0;0
9111;2015;3;18;4;0;1
9112;2019;6;54;4;1;0
9113;2012;6;71;4;1;0
9114;2023;10;113;5;2;0
9115;2011;3;42;6;0;0
9116;2008;2;54;5;0;0
9117;2006;1;113;5;0;0
9118;2017;7;50;4;1;0
9119;2016;6;113;3;1;0
9120;2015;2;19;2;0;0
9121;2017;5;19;5;1;0
9122;2022;9;39;4;1;1
9123;2014;8;19;5;1;0
9124;2017;5;54;5;1;0
9125;2019;6;54;5;1;0
9126;2021;8;86;5;1;1
9127;2018;3;79;5;0;0
9128;2013;2;54;5;0;0
9129;2014;6;54;2;1;0
9130;2013;7;95;3;1;0
9131;2012;3;95;4;0;0
9132;2024;14;59;5;2;1
9133;2011;3;95;2;0;0
9134;2015;7;19;5;1;0
9135;2009;1;16;2;0;0
9136;2019;6;86;5;1;0
9137;2023;8;86;5;1;1
9138;2018;20;37;4;5;0
9139;2016;7;91;5;1;0
9140;2022;9;38;2;2;0
9141;2021;6;74;5;1;0
9142;2018;5;59;5;1;0
9143;2012;4;91;5;0;0
9144;2001;1;19;5;0;0
9145;2013;6;54;3;1;0
9146;2012;5;54;5;1;0
9147;2011;3;50;2;0;0
9148;2016;11;88;4;2;0
9149;2008;4;95;3;0;0
9150;2019;12;91;5;2;0
9151;2019;8;81;5;1;1
9152;2024;11;30;5;1;1
9153;2016;3;40;7;0;0
9154;2012;3;81;8;0;0
9155;2022;16;54;5;4;0
9156;2022;15;109;5;3;0
9157;2016;3;19;3;0;0
9158;2013;5;88;4;1;0
9159;2017;5;113;7;1;0
9160;2012;12;37;5;2;0
9161;1995;1;91;4;0;0
9162;2022;10;19;4;2;0
9163;2022;11;86;5;1;1
9164;2002;2;123;4;0;0
9165;2022;1;50;1;0;0
9166;2025;12;19;2;2;0
9167;2021;31;54;3;10;0
9168;2010;2;36;2;0;0
9169;2024;9;66;5;1;0
9170;2015;3;113;5;0;0
9171;2003;1;19;3;0;0
9172;2021;7;32;5;1;0
9173;2020;15;19;5;2;1
9174;2013;2;19;5;0;0
9175;2014;3;54;4;0;0
9176;2004;1;91;5;0;0
9177;2014;7;88;5;1;0
9178;2019;11;19;5;2;0
9179;2019;13;95;5;1;1
9180;2013;4;118;1;0;0
9181;2004;2;19;4;0;0
9182;2017;4;38;2;0;1
9183;2024;14;116;7;2;1
9184;2012;3;54;5;0;0
9185;2021;9;28;4;1;1
9186;2014;7;88;5;0;1
9187;2022;13;83;2;1;1
9188;2013;3;113;8;0;0
9189;2019;8;86;4;1;0
9190;2008;1;16;2;0;0
9191;2001;1;21;5;0;0
9192;2017;5;54;5;1;0
9193;2013;2;19;5;0;0
9194;2014;3;36;5;0;0
9195;2013;5;54;3;1;0
9196;2022;3;50;1;0;0
9197;2021;9;83;5;2;0
9198;2022;8;19;5;1;0
9199;2010;4;19;5;0;0
9200;2012;2;19;5;0;0
9201;2019;8;123;5;1;0
9202;2018;8;71;5;1;0
9203;2022;10;54;5;2;0
9204;2022;9;116;4;2;0
9205;2020;7;16;4;1;0
9206;2016;3;19;5;0;0
9207;2017;5;59;5;1;0
9208;2015;9;84;5;1;0
9209;2012;4;91;5;0;0
9210;2015;5;123;5;1;0
9211;2008;3;36;5;0;0
9212;2020;5;38;2;0;1
9213;2023;36;50;5;12;0
9214;1996;1;21;5;0;1
9215;2016;11;88;4;2;0
9216;1998;1;113;4;0;0
9217;2021;7;86;4;1;0
9218;2021;9;83;5;2;0
9219;2023;7;38;2;1;0
9220;2018;9;30;7;1;0
9221;2022;2;126;1;0;0
9222;2006;2;36;5;0;0
9223;2021;10;86;5;1;1
9224;2016;9;19;5;1;1
9225;2024;10;86;5;2;0
9226;1995;1;54;5;0;0
9227;2019;8;54;5;1;0
9228;2022;8;16;7;1;1
9229;2010;4;54;5;0;0
9230;2021;8;16;7;1;0
9231;2019;13;88;5;3;0
9232;2018;9;54;4;2;0
9233;2021;13;116;5;3;0
9234;2014;3;113;4;0;0
9235;2022;8;86;5;1;0
9236;2018;4;59;4;0;0
9237;2021;2;115;1;0;0
9238;2013;6;54;3;1;0
9239;2007;3;37;5;0;1
9240;2018;5;32;5;1;0
9241;2014;4;21;5;0;0
9242;2018;7;71;4;1;0
9243;2008;4;109;5;0;0
9244;2022;9;86;5;2;0
9245;2018;8;81;5;1;0
9246;2015;3;91;5;0;0
9247;2014;3;54;5;0;0
9248;2019;14;36;2;3;0
9249;2014;2;19;2;0;0
9250;2018;5;113;7;1;0
9251;2023;8;19;2;1;0
9252;2002;2;111;5;0;0
9253;2005;1;113;5;0;1
9254;2005;2;103;5;0;0
9255;1996;1;54;3;0;0
9256;2018;11;54;2;1;1
9257;2013;18;8;5;4;0
9258;2001;1;84;5;0;0
9259;2022;13;83;5;1;1
9260;2019;7;21;2;1;1
9261;2022;2;113;1;0;0
9262;2015;12;71;5;1;1
9263;2016;6;81;5;1;0
9264;1993;1;54;5;0;0
9265;2017;4;113;4;0;0
9266;2015;3;54;5;0;0
9267;2016;4;54;5;0;0
9268;2024;13;54;5;1;1
9269;2011;5;111;5;1;0
9270;2012;2;113;4;0;0
9271;2017;5;18;5;1;0
9272;2021;14;54;5;3;0
9273;2019;5;50;2;1;0
9274;2011;5;116;5;1;0
9275;2022;8;86;5;1;0
9276;2015;7;91;3;1;0
9277;2009;4;116;2;0;0
9278;2024;12;54;5;1;1
9279;2019;6;32;5;0;1
9280;2017;5;86;4;1;0
9281;2019;7;37;5;1;1
9282;2007;4;84;5;0;1
9283;2018;13;116;2;3;0
9284;2020;5;38;5;1;0
9285;2022;9;113;5;1;0
9286;2019;1;126;1;0;0
9287;2025;102;85;2;42;0
9288;2021;8;86;5;1;0
9289;2015;8;3;5;1;1
9290;2022;8;16;4;1;1
9291;1994;1;113;3;0;0
9292;2009;3;103;5;0;0
9293;2015;3;19;3;0;0
9294;2023;24;91;5;7;0
9295;2002;1;23;4;0;0
9296;2010;2;19;4;0;0
9297;2001;2;111;3;0;0
9298;2016;7;123;4;1;0
9299;2021;10;30;5;2;0
9300;2022;8;38;2;1;0
9301;2010;1;113;5;0;0
9302;2022;8;86;5;1;0
9303;2019;6;59;4;1;0
9304;2015;3;99;3;0;0
9305;2023;13;83;5;1;1
9306;2016;4;91;4;0;0
9307;2024;9;19;2;1;1
9308;2021;16;54;3;4;0
9309;2021;10;109;5;1;1
9310;2000;2;113;4;0;0
9311;2013;6;54;5;1;0
9312;2023;12;59;5;2;0
9313;2021;9;86;5;2;0
9314;2023;1;50;2;0;0
9315;2023;20;18;7;5;0
9316;2021;4;126;1;0;0
9317;2015;4;113;5;0;0
9318;2001;1;91;4;0;0
9319;2013;2;19;5;0;1
9320;2017;4;59;5;0;0
9321;2017;10;113;5;1;1
9322;2020;12;111;4;2;0
9323;2008;2;54;4;0;0
9324;2011;4;54;5;0;0
9325;2025;13;42;5;3;0
9326;2013;4;19;5;0;0
9327;2020;7;71;5;1;1
9328;2017;5;32;7;1;0
9329;2022;9;86;4;1;1
9330;2014;6;54;2;1;0
9331;2003;3;62;5;0;0
9332;2021;8;54;4;1;0
9333;2012;2;91;5;0;0
9334;2007;3;123;5;0;0
9335;2017;4;54;5;0;0
9336;2024;14;116;7;2;1
9337;2019;12;116;5;1;1
9338;1997;1;106;5;0;0
9339;2018;7;91;5;1;0
9340;2017;3;113;5;0;0
9341;2019;12;88;5;2;0
9342;2013;3;86;5;0;0
9343;2020;2;7;1;0;0
9344;2023;17;116;5;4;0
9345;2023;14;16;4;3;0
9346;2022;15;54;2;3;0
9347;2019;11;95;4;1;1
9348;2020;6;42;5;1;0
9349;2014;2;19;2;0;1
9350;2020;14;54;2;3;0
9351;2010;2;54;5;0;0
9352;2016;5;86;5;1;0
9353;2023;9;54;5;1;0
9354;2021;6;38;2;1;0
9355;2013;7;54;5;1;0
9356;2021;9;83;5;1;1
9357;2023;9;86;5;1;1
9358;2023;13;91;5;1;1
9359;2021;12;21;5;2;0
9360;2010;7;71;7;1;0
9361;2021;1;126;2;0;0
9362;2021;16;54;2;4;0
9363;2015;4;116;4;0;0
9364;1966;0;37;5;0;0
9365;2018;5;19;5;0;1
9366;2011;4;95;4;0;0
9367;2006;3;91;3;0;0
9368;2019;7;113;5;1;1
9369;2015;3;91;5;0;0
9370;2018;7;19;5;1;0
9371;2019;5;19;4;1;0
9372;2014;2;19;2;0;0
9373;2022;16;54;2;4;0
9374;2014;6;71;5;1;0
9375;2023;6;67;2;1;0
9376;2022;8;19;4;1;0
9377;2007;2;95;4;0;0
9378;2001;2;62;4;0;0
9379;2015;6;109;2;0;1
9380;2017;6;99;5;1;0
9381;2020;5;38;4;1;0
9382;2010;3;54;4;0;0
9383;2003;2;95;5;0;0
9384;2023;8;42;5;1;0
9385;2019;9;81;5;2;0
9386;2013;9;85;4;1;0
9387;2019;5;54;5;1;0
9388;2014;6;91;5;0;1
9389;2023;10;113;5;2;0
9390;2016;4;18;4;0;1
9391;2012;6;71;5;0;1
9392;2005;2;54;4;0;0
9393;2022;12;59;3;1;1
9394;2021;25;54;7;4;1
9395;2015;8;111;5;1;1
9396;2006;2;116;5;0;0
9397;2020;15;19;5;3;0
9398;2014;2;32;4;0;0
9399;2011;2;32;5;0;0
9400;2020;8;116;5;1;0
9401;2010;2;19;5;0;0
9402;2023;22;88;4;6;0
9403;2012;5;116;4;0;1
9404;2014;3;19;4;0;0
9405;2022;21;123;5;3;1
9406;2009;3;88;4;0;0
9407;2021;9;86;5;1;0
9408;2014;3;113;5;0;0
9409;2020;8;11;7;1;0
9410;2022;15;109;4;3;0
9411;2022;8;19;4;1;0
9412;2021;13;71;4;3;0
9413;2011;2;19;5;0;0
9414;2015;2;113;4;0;0
9415;2018;5;54;5;1;0
9416;2022;11;19;5;1;1
9417;2021;1;50;1;0;0
9418;2009;3;54;5;0;0
9419;2007;4;116;3;0;0
9420;2022;16;116;5;4;0
9421;2006;4;54;5;0;0
9422;2015;3;19;5;0;0
9423;2022;15;18;5;2;1
9424;2024;15;50;5;3;0
9425;2019;12;91;5;2;0
9426;2014;2;19;2;0;1
9427;2013;4;95;2;0;0
9428;2023;1;50;2;0;0
9429;2007;4;113;5;0;1
9430;2017;4;113;4;0;0
9431;2017;9;91;4;1;1
9432;2021;1;126;1;0;0
9433;2000;1;19;5;0;0
9434;2018;9;81;5;1;0
9435;2014;4;91;4;0;0
9436;2021;20;37;5;5;0
9437;2025;11;86;5;1;1
9438;2017;3;50;1;0;0
9439;2018;12;88;5;2;0
9440;2025;15;38;5;2;1
9441;2024;10;81;4;1;1
9442;2023;7;113;5;0;1
9443;2023;16;42;5;2;1
9444;2021;7;16;5;1;0
9445;2021;10;86;5;2;0
9446;2006;1;36;5;0;1
9447;2009;4;88;4;0;0
9448;2021;9;16;5;1;1
9449;2011;2;113;4;0;0
9450;2011;2;19;4;0;0
9451;2023;7;74;4;1;0
9452;1998;1;91;5;0;1
9453;2013;2;19;5;0;0
9454;2019;6;19;7;0;1
9455;2023;22;84;5;6;0
9456;1994;1;8;3;0;0
9457;2018;23;8;4;6;0
9458;2012;3;71;5;0;1
9459;2022;12;19;4;2;0
9460;2022;6;38;5;1;0
9461;2021;11;19;5;1;1
9462;2022;9;29;7;1;0
9463;2017;8;71;5;1;0
9464;2010;4;54;5;0;0
9465;2017;13;37;1;3;0
9466;2015;4;36;5;0;0
9467;2019;5;113;5;0;1
9468;2017;4;123;5;0;0
9469;2018;8;37;5;1;0
9470;2012;4;84;5;0;0
9471;2018;9;62;5;1;0
9472;2012;5;37;5;1;0
9473;2024;12;86;5;2;0
9474;2014;3;19;4;0;0
9475;2018;9;54;4;1;0
9476;2015;3;19;5;0;0
9477;2018;4;59;5;0;0
9478;2019;13;95;5;3;0
9479;2011;2;113;5;0;0
9480;2021;11;109;5;2;0
9481;2024;14;93;5;1;1
9482;2006;1;113;5;0;0
9483;2012;5;54;5;1;0
9484;2023;1;126;2;0;0
9485;2018;5;54;5;1;0
9486;2013;6;62;5;1;0
9487;2016;4;71;5;0;0
9488;2025;5;126;2;1;0
9489;2023;16;83;5;4;0
9490;2012;5;54;4;1;0
9491;2014;3;42;5;0;0
9492;2018;1;113;4;0;0
9493;2022;7;32;5;1;0
9494;2021;13;88;5;1;1
9495;2025;12;38;2;2;0
9496;2024;9;19;5;2;0
9497;2015;3;54;4;0;0
9498;2022;8;19;2;1;0
9499;2019;4;16;5;0;0
9500;2008;2;113;5;0;0
9501;2016;9;84;5;1;1
9502;2022;19;91;3;5;0
9503;2011;2;59;5;0;0
9504;2012;4;54;5;0;0
9505;2021;12;63;5;2;0
9506;2005;2;99;5;0;0
9507;2024;68;85;2;26;0
9508;2002;3;111;5;0;0
9509;2017;1;90;1;0;0
9510;2018;5;116;4;1;0
9511;2022;9;42;4;1;0
9512;2000;1;95;4;0;0
9513;2002;1;54;5;0;0
9514;2021;13;54;2;3;0
9515;2021;6;19;2;1;0
9516;2009;3;54;5;0;0
9517;2008;1;19;5;0;0
9518;2021;13;54;5;3;0
9519;2005;4;31;4;0;0
9520;2013;10;85;4;2;0
9521;2016;9;71;5;1;0
9522;2022;2;1;1;0;0
9523;2011;5;19;6;1;0
9524;2006;3;113;5;0;0
9525;2021;9;5;4;1;0
9526;2013;4;54;5;0;0
9527;2015;3;19;4;0;0
9528;2018;4;42;5;0;0
9529;2014;4;88;2;0;0
9530;2016;7;113;5;1;0
9531;2007;2;123;5;0;0
9532;2021;16;54;3;3;0
9533;2021;2;50;1;0;0
9534;2007;2;54;4;0;0
9535;2014;3;19;4;0;0
9536;2016;6;71;5;0;1
9537;2021;15;21;2;3;0
9538;2022;9;18;5;2;0
9539;2016;4;113;4;0;0
9540;2017;6;84;5;1;0
9541;2014;8;109;5;1;0
9542;2022;10;86;5;1;1
9543;2021;9;132;5;1;0
9544;2019;12;88;5;2;0
9545;2008;2;21;2;0;0
9546;2013;3;103;4;0;0
9547;2016;9;54;5;2;0
9548;2018;5;99;5;1;0
9549;2014;2;113;5;0;0
9550;2022;9;38;2;2;0
9551;2016;6;19;5;1;0
9552;2014;8;95;3;1;1
9553;2022;12;19;5;2;0
9554;1982;0;8;5;0;0
9555;2015;3;19;5;0;0
9556;2025;10;59;5;2;0
9557;2011;2;19;5;0;0
9558;2005;3;71;5;0;1
9559;2014;6;91;5;1;0
9560;2015;2;79;5;0;0
9561;2004;2;116;5;0;0
9562;2019;9;95;7;1;0
9563;2003;1;54;5;0;0
9564;2010;3;91;4;0;0
9565;2021;7;54;5;0;1
9566;2019;7;99;5;0;1
9567;2024;9;16;5;1;0
9568;2014;7;54;5;1;0
9569;2016;11;85;3;2;0
9570;2004;2;111;5;0;0
9571;2016;4;113;5;0;0
9572;2006;2;103;4;0;0
9573;2022;7;16;4;1;0
9574;2016;0;69;2;0;0
9575;2020;1;113;2;0;0
9576;2005;4;54;5;0;0
9577;2009;3;54;2;0;0
9578;2024;12;38;5;2;0
9579;2012;3;19;5;0;0
9580;2024;21;109;5;6;0
9581;2021;7;86;5;1;0
9582;2021;10;86;5;1;1
9583;2024;68;85;2;26;0
9584;2003;2;95;5;0;0
9585;2010;3;54;5;0;0
9586;2012;4;19;4;0;0
9587;2011;5;113;5;0;1
9588;2018;7;81;8;1;0
9589;2014;6;91;5;1;0
9590;2000;1;113;5;0;0
9591;2022;20;19;5;3;1
9592;2019;7;113;5;1;0
9593;2016;4;113;5;0;0
9594;2014;4;71;4;0;0
9595;2017;9;111;5;1;0
9596;2022;6;30;2;1;0
9597;2016;11;54;5;2;0
9598;2015;5;71;5;1;0
9599;2007;2;19;5;0;0
9600;2024;11;86;5;2;0
9601;2012;3;19;5;0;0
9602;1998;1;19;4;0;0
9603;2021;12;71;5;1;1
9604;2020;2;50;2;0;0
9605;2024;13;19;5;1;1
9606;2015;3;54;5;0;0
9607;2014;2;41;4;0;0
9608;2023;11;86;4;2;0
9609;2020;8;50;5;1;0
9610;2021;8;38;2;1;0
9611;2014;6;31;5;1;0
9612;2022;9;42;5;2;0
9613;2011;3;71;4;0;0
9614;1997;1;111;4;0;0
9615;2015;4;113;4;0;0
9616;2017;6;116;4;1;0
9617;2019;8;97;4;1;0
9618;1989;0;91;5;0;0
9619;2021;13;54;5;1;1
9620;2018;7;21;2;0;1
9621;2024;20;83;4;5;0
9622;2005;2;54;5;0;0
9623;2017;5;54;5;1;0
9624;2025;23;65;5;6;0
9625;2025;102;85;2;42;0
9626;2020;8;59;5;1;0
9627;2021;1;45;1;0;0
9628;2016;4;127;7;0;0
9629;2017;5;36;4;1;0
9630;2008;2;116;4;0;0
9631;2012;5;91;5;1;0
9632;2022;11;86;5;1;1
9633;2021;13;50;5;1;1
9634;2018;10;54;5;1;1
9635;1999;1;54;5;0;1
9636;2001;2;24;5;0;1
9637;2022;10;86;5;1;1
9638;2023;18;62;5;2;1
9639;2018;6;71;4;1;0
9640;2019;5;54;4;1;0
9641;2013;4;19;5;0;0
9642;2022;11;86;5;2;0
9643;2022;8;86;5;1;1
9644;2006;4;54;5;0;0
9645;2006;3;113;5;0;0
9646;2013;3;113;5;0;0
9647;2015;8;54;2;1;1
9648;2003;3;88;5;0;0
9649;2012;2;19;4;0;0
9650;2014;6;109;4;0;1
9651;2024;21;16;5;3;1
9652;2021;6;19;5;1;0
9653;2017;5;113;5;0;1
9654;2024;18;65;5;4;0
9655;2000;2;50;4;0;0
9656;2021;7;86;5;1;0
9657;2021;10;37;5;2;0
9658;2023;11;86;5;2;0
9659;2022;13;83;5;1;1
9660;2020;12;116;5;2;0
9661;2011;3;103;5;0;0
9662;2025;102;85;2;42;0
9663;2013;4;84;5;0;0
9664;2010;3;54;5;0;0
9665;2022;16;54;2;4;0
9666;2019;3;113;5;0;0
9667;2019;5;19;5;0;1
9668;2013;3;54;5;0;0
9669;2012;3;19;5;0;1
9670;2010;2;19;5;0;0
9671;2019;5;59;5;1;0
9672;2014;6;54;3;1;0
9673;2022;7;16;2;1;0
9674;2021;8;95;3;1;0
9675;2012;2;30;3;0;0
9676;2023;14;71;5;3;0
9677;2016;7;54;5;0;1
9678;2002;1;19;4;0;0
9679;2016;9;91;5;2;0
9680;2016;5;113;5;1;0
9681;2013;2;19;2;0;0
9682;2015;9;71;5;1;0
9683;2012;4;91;5;0;0
9684;2011;3;116;5;0;0
9685;2015;7;91;5;1;0
9686;2022;8;19;2;1;0
9687;2023;41;19;4;14;0
9688;2012;3;81;8;0;0
9689;2024;68;85;2;26;0
9690;2004;2;37;5;0;0
9691;2016;5;95;2;1;0
9692;2015;3;99;3;0;0
9693;2005;2;113;5;0;0
9694;2021;7;54;5;0;1
9695;2013;4;95;5;0;0
9696;2021;19;83;2;1;0
9697;2015;8;84;4;1;0
9698;2012;3;113;5;0;0
9699;2024;12;38;5;2;0
9700;2013;4;54;5;0;0
9701;2014;3;42;5;0;0
9702;2019;17;37;5;4;0
9703;2009;2;19;5;0;0
9704;2011;4;71;4;0;0
9705;2008;3;54;2;0;0
9706;2025;11;16;5;1;1
9707;2014;3;54;4;0;0
9708;2014;3;127;6;0;0
9709;2003;2;19;5;0;0
9710;2013;3;19;5;0;0
9711;1995;1;113;4;0;0
9712;2021;16;71;3;3;0
9713;2022;9;19;5;1;0
9714;2010;1;19;5;0;0
9715;2012;2;113;3;0;0
9716;2006;4;54;5;0;0
9717;2019;7;37;4;1;0
9718;2022;6;30;2;1;0
9719;2017;3;54;5;0;1
9720;2023;9;86;5;1;0
9721;2020;11;91;4;1;1
9722;1996;1;91;5;0;0
9723;2007;4;91;5;0;0
9724;2021;10;19;5;2;0
9725;2011;2;19;5;0;0
9726;2016;5;116;5;1;0
9727;2008;2;19;4;0;0
9728;2018;9;88;5;1;0
9729;2011;2;113;1;0;0
9730;2022;21;91;5;6;0
9731;2023;14;54;5;3;0
9732;2018;4;32;5;0;0
9733;2019;7;86;5;1;0
9734;2021;8;86;5;1;0
9735;2017;3;19;2;0;0
9736;2011;4;54;4;0;0
9737;2019;10;84;5;1;1
9738;2019;5;38;2;1;0
9739;2015;8;71;4;1;0
9740;2022;8;16;7;1;1
9741;2010;3;95;5;0;0
9742;2022;7;19;2;1;0
9743;2001;1;123;5;0;0
9744;2011;4;71;4;0;0
9745;2005;4;54;7;0;0
9746;2014;4;91;5;0;0
9747;2022;16;109;5;2;1
9748;1998;1;91;4;0;0
9749;2022;9;59;5;2;0
9750;2016;4;91;5;0;0
9751;2020;8;113;4;1;1
9752;2022;2;126;2;0;0
9753;2012;5;54;5;1;0
9754;2016;8;113;5;1;0
9755;2012;4;109;5;0;0
9756;2012;5;54;5;1;0
9757;2010;3;113;5;0;0
9758;2024;9;86;5;2;0
9759;2019;7;19;5;1;1
9760;2022;8;19;5;1;1
9761;1996;1;91;5;0;0
9762;2022;16;54;6;2;1
9763;1995;1;91;4;0;0
9764;2018;5;123;4;1;0
9765;2017;11;109;5;2;0
9766;2022;8;86;5;1;0
9767;2021;5;38;5;0;1
9768;2011;2;19;5;0;0
9769;2010;2;19;5;0;1
9770;2012;3;95;4;0;0
9771;2016;5;19;5;0;1
9772;2022;11;5;5;2;0
9773;2001;2;50;4;0;0
9774;2018;5;113;5;1;0
9775;2015;4;54;5;0;0
9776;2021;1;126;2;0;0
9777;2022;2;50;2;0;1
9778;2025;16;54;5;3;0
9779;2021;11;65;5;1;1
9780;2023;9;86;5;1;1
9781;2022;7;67;5;1;0
9782;2014;6;109;5;1;0
9783;2021;6;19;2;1;0
9784;2021;8;32;7;1;0
9785;1996;1;36;4;0;0
9786;2022;8;16;7;1;1
9787;2006;3;91;5;0;0
9788;2011;3;103;5;0;0
9789;2014;16;8;5;3;0
9790;2014;2;18;4;0;0
9791;2011;4;91;5;0;0
9792;2011;2;19;5;0;0
9793;2012;3;95;5;0;0
9794;2018;13;91;5;1;1
9795;2024;18;50;5;4;0
9796;2003;1;91;4;0;0
9797;2020;12;91;4;2;0
9798;2018;14;88;5;3;0
9799;2013;6;55;3;1;0
9800;2017;9;54;5;1;0
9801;2018;9;71;2;2;0
9802;2016;5;54;5;1;0
9803;2017;2;40;2;0;0
9804;2007;4;50;5;0;0
9805;2018;14;54;7;1;1
9806;2016;4;59;4;0;0
9807;1999;1;91;5;0;0
9808;2012;2;19;5;0;0
9809;2019;5;91;4;1;0
9810;2019;15;85;4;2;1
9811;2022;1;50;2;0;0
9812;2021;7;19;4;1;0
9813;2014;3;19;4;0;0
9814;2023;14;19;5;3;0
9815;2021;10;116;5;1;1
9816;2023;1;7;1;0;0
9817;2017;14;54;7;3;0
9818;2023;2;50;1;0;0
9819;1995;1;94;5;0;0
9820;2022;13;18;5;1;1
9821;2019;17;54;2;4;0
9822;2016;9;91;5;1;0
9823;2019;16;76;5;4;0
9824;2002;1;23;5;0;0
9825;2005;2;19;5;0;0
9826;2011;1;113;4;0;0
9827;2013;4;81;4;0;0
9828;2005;2;37;5;0;0
9829;2020;5;19;4;1;0
9830;2024;11;59;5;1;1
9831;2018;8;54;5;1;1
9832;2015;9;84;5;1;0
9833;2017;5;32;5;1;0
9834;2022;1;90;1;0;0
9835;2015;10;85;5;2;0
9836;2021;12;116;5;1;1
9837;2010;5;109;5;1;0
9838;2024;11;74;2;2;0
9839;2017;5;71;5;1;0
9840;2018;11;54;3;1;1
9841;2011;2;103;5;0;0
9842;2014;2;32;2;0;0
9843;2013;3;113;5;0;0
9844;2008;3;116;5;0;0
9845;2021;7;54;4;1;0
9846;2017;3;19;5;0;0
9847;2015;5;71;3;0;1
9848;2021;18;71;5;4;0
